id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
372822,Vacanze ai Caraibi - Il film di Natale,4.61,281,Released,2015-12-16,0,97,False,/ylaTz3DraUNoRvH11pP8n0je6h3.jpg,0,,tt5300948,it,Vacanze ai Caraibi - Il film di Natale,Three comedic and intertwined episodes.,6.489,/7JgB4F9eyGT98DpRH4eoUXr64H8.jpg,,Comedy,Wildside,Italy,Italian,cinepanettone
328429,Approaching the Unknown,5.313,281,Released,2016-06-03,10232,90,False,/5EYIaPWR8cg1fKAyH2KTFzTIaPT.jpg,0,,tt2674430,en,Approaching the Unknown,"Captain William Stanaforth is on a one-way solo mission to take the first steps in colonising Mars. Like all pioneers throughout history, Stanaforth will face insurmountable odds and life and death decisions as he rockets bravely through space.",8.121,/zubKPqGvXog7LWMyVVZChCo4E8L.jpg,,"Thriller, Drama, Science Fiction","Rooftop Films, 3311 Productions, Loveless, TideRock Films",United States of America,English,"planet mars, space travel, space mission, space"
4482,French Twist,6.053,281,Released,1995-01-18,0,95,False,/eAexMnPNZG0Q9QNHNWWfr9iHLMf.jpg,0,,tt0113149,fr,Gazon maudit,"After learning of her husband's infidelities, a housewife invites an itinerant lesbian to move in with them. None of their lives will ever be the same again.",14.176,/xlLnHizshGBwMiNrnop2kg2nYzE.jpg,A scorned wife. An outrageous affair. The perfect revenge.,"Comedy, Romance","Les Films Flam, Renn Productions, Canal+, TF1 Films Production",France,"French, Spanish","estate agent, van, love triangle, southern france, menage a trois, polyamory, woman director"
489243,The Hummingbird Project,6.114,281,Released,2019-03-15,876980,111,False,/4N6eXAhEm2rdwyMUrY2c4c7lTfO.jpg,0,https://www.thehummingbirdproject.film,tt6866224,en,The Hummingbird Project,A pair of high-frequency traders go up against their old boss in an effort to make millions in a fiber-optic cable deal.,16.558,/cx7CuTtcJvjZAP6ZFWoxylCXKFP.jpg,Everything is on the line.,"Thriller, Drama","Item 7, Belga Productions, HanWay Films, Automatik Entertainment","Belgium, Canada",English,
15709,Changing Sides,5.404,281,Released,2009-01-07,0,93,False,/sD7hC5cohIgFU6rfT4Tg08z6aUf.jpg,0,,tt1275590,fr,De l'autre côté du lit,"Ariane and Hugo decide to exchange the lives they lead to escape from their routine, which after ten years of marriage, gives them the feeling of being hamsters in a wheel. She suddenly finds herself at the head of a construction equipment rental company and he tries to take the role of a house calling jewelry salesman...But is life really better when you live it on the other side of the bed?",8.575,/sl0HSc0Jd6CGkHM0unDSJn3lSHy.jpg,,Comedy,"PROCIREP, Fidélité Films, OCS, Wild Bunch, Mars Distribution, TF1 Films Production",France,French,"adultery, role reversal, marriage problems"
489471,The Dawn Wall,8.005,281,Released,2017-11-01,0,101,False,/MtaxtNsMlj77coCB9wzmdAptQz.jpg,0,http://www.dawnwall-film.com,tt7286916,en,The Dawn Wall,"In the middle of Yosemite National Park towers El Capitan, a huge block of granite whose smoothest side, the Dawn Wall, is said to be the most difficult rock climb in the world. Tommy Caldwell didn’t see inhospitable terrain, but rather a puzzle almost a kilometer tall. In The Dawn Wall, we follow him and Kevin Jorgeson in their historic ascent to the summit.",6.904,/bZQCNGb1II5eWASBhEgJBGxOPUM.jpg,,"Documentary, Adventure","Red Bull Media House, Sender Films","Austria, United States of America",English,"climbing, yosemite, rock climbing, el capitan"
193726,ABCs of Death 2,5.418,281,Released,2014-10-02,7171,125,False,/kmLlia9mEo9CkgBwxQOCT8u5XYl.jpg,0,,tt2926810,en,ABCs of Death 2,"Taking all that was great from the first instalment, the movie aims to be a wilder, leaner, faster-paced and even more entertaining anthology this time around, with a new crop of award-winning, visionary filmmakers from around the globe.",8.153,/9oijbrQPBjBerEa8yJtrCaV0emz.jpg,Some people never learn.,Horror,"Drafthouse Films, Timpson Films","Brazil, Canada, Cuba, France, Israel, Japan, Lithuania, New Zealand, Nigeria, Philippines, Spain, United States of America","English, Arabic, Hebrew, Spanish, German, Portuguese, French, Japanese","anthology, woman director"
673174,Offering to the Storm,6.505,281,Released,2020-07-24,0,139,False,/61uvGsh4HmhEBDGIUuSEpIjYHdF.jpg,5989313,https://www.netflix.com/title/80990328,tt7304824,es,Ofrenda a la tormenta,Inspector Amaia Salazar confronts the origins of her nightmares as she unfolds the darkest secrets of the Baztan valley. Part 3 in the Baztan Trilogy.,14.123,/bLZeYC5XBi3SuJFhyNFpAGGneQH.jpg,,"Crime, Thriller","Nostromo Pictures, Mantecadas Salazar AIE, Atresmedia, Nadcon Film, ZDF, ARTE, DeAPlaneta, Orange Studio","Germany, Spain","English, Basque, Spanish",
336890,Goon: Last of the Enforcers,5.667,281,Released,2017-03-17,0,101,False,/mV3oFo6KrZHkP9ofNXPBquJnLiz.jpg,0,,tt2417712,en,Goon: Last of the Enforcers,"During a pro lockout, Doug ""The Thug"" Glatt is injured and must choose whether to defend his team against a dangerous new enemy, or be there for his wife as she prepares to give birth to his daughter.",9.697,/emio9KDrLXqqX4wXa4YTacBQXG.jpg,Glatt's Back!,Comedy,Caramel Films,Canada,"English, Italian",ice hockey
13376,Eight Crazy Nights,5.098,281,Released,2002-11-27,23833131,76,False,/vK8IuHHHNq6kn4tbw6KoqBdSmBq.jpg,0,,tt0271263,en,Eight Crazy Nights,"Davey Stone, a 33-year old party animal, finds himself in trouble with the law after his wild ways go too far.",12.43,/pfQrbZxTv4BVf1XRQnCngZ3wQg8.jpg,The ultimate battle between Naughty and Nice.,"Animation, Comedy","Meatball Animation, Columbia Pictures, Happy Madison Productions",United States of America,English,"holiday, beer, musical, basketball, hanukkah, whiskey, drugs, twins, mall, adult animation, christmas"
806368,The Son,6.673,281,Released,2022-11-10,3564844,123,False,/5iMLD2KE0JQcPchegqSpKstU4CT.jpg,0,https://tickets.theson-film.com,tt14458442,en,The Son,"A successful lawyer, with a new wife and infant, agrees to care for his teenage son from a previous marriage after his ex-wife becomes concerned about the boy's wayward behavior.",18.957,/hYR2doH3arnX0Y6WULuBPbtaLjN.jpg,,Drama,"Film4 Productions, Ingenious Media, Embankment Films, See-Saw Films, Cross City Films, Inthevoid Production, Sony Pictures Classics, STX Films","France, United Kingdom, United States of America",English,"depression, suicide, mental illness, mental health, child of divorce, divorced parents, father son conflict, self-harm"
870,Dolls,7.553,281,Released,2002-10-12,0,114,False,/xbHQmiHIvT3xQzmpRYZ6p0lLp7v.jpg,0,http://www.office-kitano.co.jp/dolls/,tt0330229,ja,ドールズ,"Dolls takes puppeteering as its overriding motif, which relates thematically to the action provided by the live characters. Chief among those tales is the story of Matsumoto and Sawako, a young couple whose relationship is about to be broken apart by the former's parents, who have insisted their son take part in an arranged marriage to his boss' daughter.",10.123,/qBbrk4xKnhGHnYEPDkfqnoEIIU3.jpg,Three stories of never-ending love.,"Drama, Romance","TV Tokyo, Bandai Visual, Office Kitano, Tokyo FM",Japan,Japanese,"new love, japan, regret, broken engagement, pop star, suicide attempt, allegory, yakuza, bunraku, murder, multiple storylines, eternal love, long lost love"
9278,Freejack,5.347,281,Released,1992-01-17,17129026,110,False,/3J2RcipA3YAP96EuKBWwP0eKf5Z.jpg,30000000,,tt0104299,en,Freejack,"Time-traveling bounty hunters find a doomed race-car driver in the past and bring him to 2009 New York, where his mind will be replaced with that of a terminally ill billionaire.",12.078,/3n9wCzxIkH2at50XiUWbL5W8aHS.jpg,Don't let the future pass you by.,"Science Fiction, Action, Crime","Morgan Creek, Warner Bros. Pictures",United States of America,English,"future, based on novel or book, chase, immortality, dystopia, post-apocalyptic future, time travel"
91010,Game Change,6.895,281,Released,2012-02-28,0,118,False,/wYe0w2odluof3jb9tmn6ct3PS6o.jpg,0,https://www.hbo.com/movies/game-change,tt1848902,en,Game Change,"During the Republican run of the 2008 Presidential election, candidate John McCain picks a relative unknown, Alaskan governor Sarah Palin, to be his running mate.  As the campaign kicks into high gear, her lack of experience, in both political and media savvy, becomes a drain upon McCain and his strategists.",12.275,/wPBlDukp2N5JvW2GqEVF4GjwxV6.jpg,Politics would never be the same.,"TV Movie, Drama, Comedy","Playtone, HBO Films",United States of America,English,"presidential election, politics, republican party"
15774,Swades,7.253,281,Released,2004-12-17,4800000,189,False,/AmRfsOyEXpVhnaYXZMoDlZd9Siq.jpg,2900000,,tt0367110,hi,स्वदेस,"A successful Indian scientist returns home to his village to take his nanny back to America with him, and in the process rediscovers his roots.",9.711,/yUSL24kpHc9Nls4Pohia4shgcIM.jpg,"We, the people.",Drama,"Ashutosh Gowariker Productions, UTV Motion Pictures","India, United States of America","English, Hindi","nasa, social issues"
348089,Grease Live,7.048,280,Released,2016-01-31,0,130,False,/2sD1PizjzFD140ryW1kYTSdKxc6.jpg,0,http://www.fox.com/grease-live,tt4366830,en,Grease Live,"After enjoying a holiday romance, high school students Danny and Sandy are unexpectedly reunited when she transfers to Rydell High, where she must contend with cynical Rizzo and the Pink Ladies.",11.665,/ygzNOhZ4yAbA3QYqFjIFzI6ctwP.jpg,An electrifying LIVE television event!,"TV Movie, Music","Paramount Television Studios, Marc Platt Productions",United States of America,English,"dancing, musical, based on play or musical, romance, live performance, singing, live television, teenage romance"
267463,The 10 Year Plan,6.725,280,Released,2014-09-06,0,90,False,/jaYo1PHES1JKn7yK9SBQQEDoCIV.jpg,80000,http://www.10yearplanmovie.com/,tt3239442,en,The 10 Year Plan,"Myles and Brody are best friends with two very different ways of finding love. Displeased with their current love lives, they make a pact to be together if neither finds love in ten year’s time. Now two months shy of their deadline, both friends set off to do whatever it takes to avoid ending up as each other’s last resort.",6.586,/8Kv6HuaEXUuKgiD9qB3LXENxhHP.jpg,Sometimes Love Takes a Little Time,"Romance, Comedy",Cinema175,United States of America,English,"cop, flash forward, fear of commitment, best friend, dating, police officer, lgbt, online dating, dating woes, agreement, hookup, online hookup, time skip, gay friend, gay theme"
571785,Time to Hunt,7.221,280,Released,2020-02-22,0,135,False,/a8ppJJIQmEJcLSFfhxupc4aT4KW.jpg,9070000,,tt11777040,ko,사냥의 시간,"Four young men want to leave their dystopian world behind and go to a distant paradise to execute a money robbery, a daring act that will have unexpected consequences.",14.661,/bkuuvDoPkOJpg0ZDzHkUWt8ZG5A.jpg,,"Drama, Action, Thriller","Sidus, Little Big Pictures, Union Investment Partners",South Korea,Korean,"robbery, dystopia, male friendship, bromance, armed robbery, manhunt, 2040s, male male relationship"
196254,Barbie Mariposa & the Fairy Princess,6.877,280,Released,2013-08-25,0,75,False,/wrt7STmV10GVl8Q9qPvxBUMxT1Z.jpg,0,,tt2946582,en,Barbie Mariposa & the Fairy Princess,"Mariposa becomes the Royal Ambassador of Flutterfield, and is sent to bring peace between her fairy land and their rivals, the Crystal Fairies of Shimmervale. While Mariposa doesn't make a great first impression on  the King, she becomes fast friends with his shy daughter, Princess Catania. However, a misunderstanding causes Mariposa to be banished from their fairy land. As Mariposa and Zee returns to Flutterfield, they encounter a dark fairy on her way to destroy Shimmervale. Mariposa rushes back and helps Princess Catania to save their fairy land and together, the two girls prove that the best way to make a friend, is to be a friend.",18.434,/aUVd4itaF4mDFgld99wMIihjUK7.jpg,Friendship overcomes any obstacle.,"Animation, Family, Fantasy",Universal Pictures,"United Kingdom, United States of America",English,"princess, fairy, based on toy, butterfly"
508101,Plus One,6.971,280,Released,2019-06-14,44112,98,False,/9TL90eOg7KfaJOqYSgimZ6yXnRJ.jpg,0,https://www.inwoodroadfilms.com/plus-one,tt7645122,en,Plus One,Two single friends agree to be each others' respective plus one for each wedding they're invited to during a particularly busy nuptial period of their lives.,8.951,/4w3bCp5UkLeemdq8MBNlyA3Zl2J.jpg,10 Weddings. 1 Summer. No One Can Survive Alone.,"Romance, Comedy, Drama","Studio71, RLJE Films, Red Hour",United States of America,English,"ex-boyfriend, relationship problems, speech, idealist, fear of commitment, wedding, summer, relationship, drinking, wedding date, best man, college friends, father son relationship, partying, best friends, sister's wedding, comforting, father's wedding, no boundaries"
11779,Buena Vista Social Club,7.504,280,Released,1999-06-04,0,105,False,/y5Y12Pds6Z4ipLg482Azhp4xb9x.jpg,0,,tt0186508,en,Buena Vista Social Club,"In this fascinating Oscar-nominated documentary, American guitarist Ry Cooder brings together a group of legendary Cuban folk musicians (some in their 90s) to record a Grammy-winning CD in their native city of Havana. The result is a spectacular compilation of concert footage from the group's gigs in Amsterdam and New York City's famed Carnegie Hall, with director Wim Wenders capturing not only the music -- but also the musicians' life stories.",8.374,/xMEebcZYw8TZl7HZFQQs1EirC7G.jpg,"In Havana, music isn't a pastime, it's a way of life.","Documentary, Music","Kintop Pictures, ICAIC, ARTE, Wim Wenders Stiftung, Road Movies, Film4 Productions","Cuba, France, Germany, United Kingdom, United States of America","English, Spanish","cuba, havana, cuba"
758879,A Castle for Christmas,6.004,280,Released,2021-11-26,0,98,False,/7O6yp5DoR6uQlJVqfxkI4Vt8Wan.jpg,0,https://www.netflix.com/title/81026181,tt13070602,en,A Castle for Christmas,"To escape a scandal, a bestselling author journeys to Scotland, where she falls in love with a castle -- and faces off with the grumpy duke who owns it.",9.181,/xhRbfdGRcEv6RUiAfWnER2pOCcU.jpg,Come home to where your dreams began.,"Romance, Comedy, Family","Motion Picture Corporation of America, Brad Krevoy Television","United Kingdom, United States of America",English,"scotland, castle, christmas"
330127,Back in Time,6.5,280,Released,2015-10-20,0,95,False,/hyLi9BfEPwxUXqqggd9MCumITZJ.jpg,190000,https://www.backtothefuture.com/bonus/back-in-time-2015/index,tt3118874,en,Back in Time,"Cast, crew and fans explore the 'Back to the Future' time-travel trilogy's resonance throughout our culture—30 years after Marty McFly went back in time.",7.722,/yx564Sa6KUgzKmgcv4wUCefzEzI.jpg,A Back to the Future documentary,Documentary,"Malka Media Group, Jason Aron Media, Patchwork Media","Canada, United Kingdom, United States of America",English,"interview, filmmaking, retrospective, fandom, film production"
30238,Earthlings,8.091,280,Released,2005-09-24,0,95,False,/nEo7B55t79RhcbOjLo6Zcbig4Ku.jpg,0,,tt0358456,en,Earthlings,"Using hidden cameras and never-before-seen footage, Earthlings chronicles the day-to-day practices of the largest industries in the world, all of which rely entirely on animals for profit.",11.258,/vwVvVeXc8AIhhWUago0uwM3eSmA.jpg,Make The Connection,Documentary,Nation Earth,United States of America,English,"animal attack, gore, hidden camera, animal rights, torture, animal abuse, animal cruelty, veganism, animal torture, extreme violence, shockumentary, speciesism"
18147,Unaccompanied Minors,6.0,280,Released,2006-12-08,21949234,90,False,/sDriqBgGZnFRKJDkfw0oJAnCNHB.jpg,26000000,,tt0488658,en,Unaccompanied Minors,Five disparate kids snowed in at the airport on Christmas Eve learn some lessons about friendship when they launch a bid to get back to their families and outsmart a disgruntled airport official who wants to keep them grounded.,13.647,/7yhaXxwxs1fIOyuPv3YuE2fea0t.jpg,"No plane, no parents, no problem!","Comedy, Family","Warner Bros. Pictures, Village Roadshow Pictures, The Donners' Company",United States of America,English,"holiday, christmas tree, christmas"
11718,Who's Harry Crumb?,5.925,280,Released,1989-02-03,0,94,False,/hNQ0R4wSaXTUPUQti8FtKLf1HQ6.jpg,0,,tt0098645,en,Who's Harry Crumb?,Harry Crumb is a bumbling and inept private investigator who is hired to solve the kidnapping of a young heiress which he's not expected to solve because his employer is the mastermind behind the kidnapping.,11.196,/6cLX9c12I6X1Fmg8y7fN3AFwDWF.jpg,Nerves of steel. Body of iron. Brain of stone.,"Comedy, Crime, Mystery","Frostbacks, TriStar Pictures, NBC Productions, Arnon Milchan Productions",United States of America,English,"fool, leave, disappearance, disguise, private detective"
612368,In the Name of the Land,7.227,280,Released,2019-09-25,0,103,False,/7I2OsWdv9rEgH7ajRLqAs9TsJWu.jpg,0,,tt10545470,fr,Au nom de la terre,"Pierre is 25 when he returns from Wyoming to his fiancée and take over the family farm. Twenty years later, the farm expanded and so did the family.",6.225,/4n4Mrn3StPtzWu8IOBII4k1T127.jpg,,Drama,"Nord-Ouest Films, France 2 Cinéma, Artémis Productions, Caneo Films","Belgium, France",French,"farmer family, rural life"
435366,Fabricated City,7.7,280,Released,2017-02-09,0,126,False,/kGXcaCc1RP7v7dQayNgzrn1Fb0J.jpg,0,,tt6399158,ko,조작된 도시,"In real life, Kwon Yoo is unemployed, but in the virtual game world he is the best leader. Kwon Yoo is then framed for a murder. With the help of hacker Yeo-Wool, he tries to uncover the truth behind the murder case.",16.329,/8tE4MhhuWHize6pNyxAtakUyNZc.jpg,Enter virtually. Reset reality.,"Action, Thriller, Crime","TPS Company, CJ Entertainment, Simplex Films",South Korea,Korean,"video game, falsely accused, prison escape, murder, jail, gamer, hacking"
42892,Happy Family,6.457,280,Released,2010-03-26,0,90,False,/7DvsXlSqZhPIVEVmutHo0YcxVgo.jpg,0,,tt1455810,it,Happy Family,"A blocked screenwriter, Ezio, is trying to finish a story about two off-kilter families thrown together when their teenage children announce they’re getting married. So Ezio writes himself into the story with a romantic part—a development his characters welcome, as they’ve got some ideas of their own for bigger and better roles.",5.528,/pWrfIvygxbJTOrqMVqUDWvv1Ato.jpg,,Comedy,"Comune di Milano, Colorado Film, RAI",Italy,Italian,
10399,Mansfield Park,6.673,280,Released,1999-11-12,0,112,False,/m1AQcoEaU2i7Mu5sruWf1z6p11Y.jpg,0,,tt0178737,en,Mansfield Park,"When spirited young woman, Fanny Price is sent away to live on the great country estate of her rich cousins, she's meant to learn the ways of proper society. But while Fanny learns 'their' ways, she also enlightens them with a wit and sparkle all her own.",12.043,/8wmitt5MhUovjDzxhVfWIifnnnV.jpg,,"Romance, Drama","HAL Films, BBC Film",United Kingdom,English,"based on novel or book, country estate, woman director"
18009,Leprechaun 2,5.45,280,Released,1994-04-08,2260622,85,False,/yvtMS504Fvqxs613lD7hAGI51Dd.jpg,2000000,,tt0110329,en,Leprechaun 2,"A thousand years ago, the Leprechaun left a bloody trail when he ripped through the countryside in search of his stolen gold. Now he's back in the big city using all of his deadly tricks to snare the girl of his nightmares. His bloody quest becomes more deadly when her boyfriend steals one of the Leprechaun's gold coins. The town soon discovers two dead bodies and a trail of gold dust leads them to the Leprechaun's lair.",18.194,/5AcxkGHBRPV9KhFvrVSU4psLegS.jpg,This time... luck has nothing to do with it.,"Comedy, Horror",Planet Productions,United States of America,English,"sequel, leprechaun, slasher"
1802,La Ceremonie,7.309,280,Released,1995-08-30,10882920,111,False,/fYEHHRZAjnVJxWEzNVRGoANs7wE.jpg,0,,tt0112769,fr,La cérémonie,"Sophie, a quiet and shy maid working for an upper-class French family, finds a friend in the energetic and uncompromising postmaster Jeanne, who encourages her to stand up against her bourgeois employers.",9.733,/mveftMFUZ7FQLJWT8WgDSeoE6yd.jpg,,"Drama, Thriller","Olga Film GmbH, Prokino Filmproduktion, ZDF, MK2 Films","Germany, France",French,"class society, france, illiteracy, country life, bourgeoisie, female friendship, pregnant minor, post, gallery owner, maid, family"
187022,A Touch of Sin,7.259,280,Released,2013-10-04,154120,131,False,/h2gBrCEG6p38rFphJp7i5OBwF29.jpg,4000000,http://atouchofsin.com/,tt2852400,zh,天注定,Four independent stories set in modern China about random acts of violence.,11.25,/6I6XVBrUYBWPDPMdk647VvTSNqx.jpg,,"Drama, Crime, Action","Office Kitano, Xstream Pictures, Shanghai Film Group, Shanxi Film & Television Group, Bandai Visual, Bitters End, MK2 Films","China, France, Japan","Cantonese, Mandarin, English","bureaucracy, china, alienation, rifle, anthology, displacement, humiliation, modern china, decadence, embezzlement, return of son, anomie, true events"
20106,Bullit & Riper,6.182,280,Released,2003-06-04,0,95,False,/bZ56yw30p5rS9Zc5nY7qKa8a2Ez.jpg,0,,tt0338828,fr,Mais qui a tué Pamela Rose ?,"FBI Agents Bullit and Riper investigate the murder of a young dancer called Pamela Rose, found dead in her motel room in Bornsville, a small american town. Despite their differences, they must team up: the local police is hostile and they can only count on themselves to solve the crime. They meet Ginger, Pamela's best friend, and discover soon enough she knows more than she says.",5.742,/8GHEMJvfKNZMq9MJMMG7c2dXS4s.jpg,,Comedy,"Gaumont, KL Production, LGM Productions, TPS Star, Canal+, TF1 Films Production",France,French,"friendship, fbi, dna, detective inspector, investigation, parody, flashback, murder"
16000,Ben 10: Race Against Time,5.7,280,Released,2008-02-11,0,67,False,/mS7fLg1Yz7qPHFkwOds58LZAICG.jpg,0,,tt1037011,en,Ben 10: Race Against Time,"Ben, Gwen, and Max must stop an extraterrestrial who plans to open a gateway that leads to an alien invasion.",19.374,/fXGAMKFtm74TICGaSTCLGTvyBk4.jpg,It's hero time!,"Action, Family, Science Fiction",Cartoon Network Studios,United States of America,"English, German, Italian","extraterrestrial technology, superhero, transformation, alien, based on cartoon, based on tv series, cgi-live action hybrid, ben 10"
425373,The Miracle Season,7.282,280,Released,2018-04-13,10230620,100,False,/sxj8EsehEt295QcqoF7g6VzX36p.jpg,0,https://www.miracleseason.movie/,tt5427194,en,The Miracle Season,"After the tragic death of star volleyball player Caroline ""Line"" Found, a team of dispirited high school girls must band together under the guidance of their tough-love coach in hopes of winning the state championship!",10.61,/cIVYjwi8QcZ9AQk4WRYgW4iUmXb.jpg,Every point. Every game. Every match. Was for her....,Drama,"Apex Entertainment, LD Entertainment",United States of America,English,"high school, sports, volleyball"
11791,The Hound of the Baskervilles,6.868,280,Released,1959-05-04,0,87,False,/4e0qQpyIyzZ9kyB6ZkjGb6XOWpS.jpg,0,,tt0052905,en,The Hound of the Baskervilles,"When a nobleman is threatened by a family curse on his newly inherited estate, detective Sherlock Holmes is hired to investigate.",11.888,/gJNscfPsBnQRdIjjdrTIHVCRwvY.jpg,The Most Horror-Dripping TALE EVER WRITTEN!,"Mystery, Thriller, Horror","Hammer Film Productions, United Artists",United Kingdom,"German, English","based on novel or book, detective, rural area, curse, moor (terrain), english countryside, threat, sherlock holmes"
464889,Sniper: Ultimate Kill,6.527,280,Released,2017-10-03,0,93,False,/yD4FojKumGSeA0Z8m49VZ8GKUuJ.jpg,0,,tt6349302,en,Sniper: Ultimate Kill,"For the first time, Brandon Beckett, Richard Miller and Sgt. Thomas Beckett join forces in Colombia to take down a brutal drug cartel. When a deadly sniper with advanced, never-before-seen weaponry targets local Special Agent Kate Estrada, our elite team is in for the ultimate battle in this explosive, game-changing action thriller.",30.749,/pi16aubY3qFKJWAh4npvm03ERkH.jpg,"This time, weapons change the game.",Action,"Mandalay Pictures, Destination Films",United States of America,English,"sniper, agent"
714869,Serial (Bad) Weddings 3,6.37,280,Released,2021-12-21,0,97,False,/9zST4QGGsmtHXQXGkUDJvua2s9w.jpg,22000000,,tt10405142,fr,Qu'est-ce qu'on a tous fait au Bon Dieu ?,"Claude and Marie Verneuil will soon be celebrating their 40th wedding anniversary. For the occasion, their four daughters - Isabelle, Odile, Ségolène and Laure - decide to organize a big surprise party in their family home in Chinon. They also decide to invite, each, the parents of their respective husbands - Rachid Benassem, David Benichou, Chao Ling and Charles Koffi.",12.669,/hQfCJjbAAyk4IwRR8IqdCzPOJE4.jpg,Just when you thought you already knew the whole family,"Romance, Comedy","UGC, Orange Studio",France,French,
15028,Clockstoppers,5.25,280,Released,2002-03-17,38793283,94,False,/ygys5z5itmGGbSp2G003A6crCyO.jpg,26000000,,tt0157472,en,Clockstoppers,"Until now, Zak Gibbs' greatest challenge has been to find a way to buy a car. But when he discovers an odd wristwatch amidst his father's various inventions and slips it on -- something very strange happens. The world around him seems to come to a stop, everything and everybody frozen in time. Zak quickly learns how to manipulate the device and he and his quick-witted and beautiful new friend, Francesca, start to have some real fun.",17.526,/9OvKOi7sHJMqNAy4PQBx13ix4Zi.jpg,"The adventure of a lifetime, in a few mere seconds.","Adventure, Family, Science Fiction, Thriller","Paramount, Nickelodeon Movies, Valhalla Motion Pictures",United States of America,English,"airplane, time, national security agency (nsa), time freeze , wristwatch"
530079,Ride Your Wave,7.621,280,Released,2019-06-21,0,94,False,/vooRKLGVvFRFmx9swcMh26uYZSf.jpg,0,https://www.fujicreative.co.jp/Portals/0/special/anime/KIMINAMI/,tt9193612,ja,きみと、波にのれたら,"Hinako is a surf-loving college student who has just moved to a small seaside town. When a sudden fire breaks out at her apartment building, she is rescued by Minato, a handsome firefighter, and the two soon fall in love.",13.448,/byoY2stdullEcVjlaWs1ENXyrDm.jpg,Ride Your Own Wave.,"Animation, Romance, Comedy, Drama, Fantasy","Science SARU, Fuji Television Network, TOHO, East Japan Marketing & Communications, Shogakukan, KDDI, Lawson Entertainment",Japan,Japanese,"surfing, beach, afterlife, coming of age, slice of life, tragedy, accidental death, firefighter, shoujo, anime"
6715,The Cure,7.946,280,Released,1995-04-21,0,97,False,/5lJZcsRyZmX145dAL5S2oZCRR5K.jpg,0,,tt0112757,en,The Cure,"Erik, a loner, finds a friend in Dexter, an eleven-year-old boy with AIDS. They vow to find a cure for AIDS together and save Dexter's life in an eventful summer.",11.442,/3WN1H5NzLOjhY9AP848v8WPc9uu.jpg,The best cure for a disease is friendship.,"Drama, Family","Universal Pictures, Island World",United States of America,English,"aids, mississippi river, minnesota, male friendship, hiv, sick child"
11905,The Company of Wolves,6.293,280,Released,1984-09-21,4389334,95,False,/dvl75to647e5cKiSKvwlBbAVXYw.jpg,2000000,,tt0087075,en,The Company of Wolves,"An adaptation of Angela Carter's fairy tales. Young Rosaleen dreams of a village in the dark woods, where Granny tells her cautionary tales in which innocent maidens are tempted by wolves who are hairy on the inside. As Rosaleen grows into womanhood, will the wolves come for her too?",12.935,/2g2YPws1MiEWTodUE8u3qOf78XS.jpg,The Desire...The Fantasy...The Nightmare.,"Horror, Fantasy","Palace Pictures, ITC Entertainment, Cannon Group, Film4 Productions",United Kingdom,English,"dream, grandparent grandchild relationship, wolf, fairy tale, werewolf, grandmother, red riding hood, dark fairy tale, dark forest"
25704,Post Grad,4.991,279,Released,2009-08-21,6414729,89,False,/444xECWvFP8PtqQqKZFNHttf8nq.jpg,15000000,http://www.foxsearchlight.com/postgrad/,tt1142433,en,Post Grad,"Ryden Malby has a master plan. Graduate college, get a great job, hang out with her best friend and find the perfect guy. But her plan spins hilariously out of control when she’s forced to move back home with her eccentric family.",14.272,/yM1QcAtEGkzAM3HFznXj8kvjyDk.jpg,A Pre-Life Crisis.,"Comedy, Drama","The Montecito Picture Company, Dune Entertainment, Cold Spring Pictures, Fox Atomic",United States of America,English,"career, family, unemployment, woman director, graduation speech"
718400,The Vanished,6.079,279,Released,2020-08-21,0,115,False,/c2tlXIpwii4Es8s0bLQ8KJ3c0jd.jpg,0,,tt9794630,en,The Vanished,"A family vacation takes a terrifying turn when parents Paul and Wendy discover their young daughter has vanished without a trace. Stopping at nothing to find her, the search for the truth leads to a shocking revelation.",17.262,/bYePSWEmMw9PQ9hNwMzgW1rQUtI.jpg,How far would you go to find your daughter?,"Thriller, Horror, Crime, Action","Ingenious Media, The Exchange, SSS Entertainment",United States of America,English,"drowning, police, camping, disappearance, pedophile, drugs, missing person, missing child, recreational vehicle, accidental killing, accidental shooting"
14871,Make It Happen,6.011,279,Released,2008-08-08,0,90,False,/bdlkJEd9vVyscGc9dUCUnLNPgm3.jpg,0,,tt0822868,en,Make It Happen,"Embarking on a journey to fulfill her dreams as a dancer, a young girl discovers a new style of dance that will prove to be the source of both conflict and self-discovery.",10.176,/dB19WsdFSap1hL8GX3vxneMjHrE.jpg,Hear The Music. Feel The Beat.,"Music, Romance, Drama, Comedy",The Mayhem Project,United States of America,English,
